invoice_number,invoice_date,total_amount,vendor_name,currency,invoice_number_length,invoice_age_days,ocr_text_length,blur_flag,failure_label
INVOICE,2008-03-12,71.26,S INVOICE,USD,7,6460,0,0,0
INVOICE,1998-09-13,64.54,S TAX INVOICE,USD,7,9928,0,0,0
INVOICE,2000-01-01,49.3,S INVOICE,USD,7,9453,0,0,1
INVOICE,2006-09-16,54.37,S COMMERCIAL INVOICE,USD,7,7003,0,0,0
INVOICE,2019-11-12,54.95,S INVOICE,USD,7,2198,0,0,0
INVOICE,2020-11-20,55.68,S INVOICE,USD,7,1824,0,0,0
INVOICE,1998-05-03,93.25,S INVOICE,USD,7,10061,0,0,0
INVOICE,2019-09-30,96.53,S TAX INVOICE,USD,7,2241,0,0,0
INVOICE,2008-07-21,6.59,S INVOICE,USD,7,6329,0,0,0
INVOICE,2011-09-13,49.82,S TAX INVOICE,USD,7,5180,0,0,0
INVOICE,1998-04-25,98.23,S TAX INVOICE,USD,7,10069,0,0,0
INVOICE,2002-07-22,55.58,S TAX INVOICE,USD,7,8520,0,0,0
INVOICE,2012-05-28,23.36,S INVOICE,USD,7,4922,0,0,0
INVOICE,2011-09-18,99.9,S TAX INVOICE,USD,7,5175,0,0,0
INVOICE,2013-02-04,40.59,S INVOICE,USD,7,4670,0,0,0
INVOICE,2006-03-13,55.37,S COMMERCIAL INVOICE,USD,7,7190,0,0,0
INVOICE,2000-01-01,2.66,S COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,15.72,S INVOICE,USD,7,9453,0,0,1
INVOICE,1909-06-28,23.43,S INVOICE,USD,7,42512,0,0,0
INVOICE,2000-01-01,45.27,S INVOICE,USD,7,9453,0,0,1
INVOICE,2018-03-21,27.93,S TAX INVOICE,USD,7,2799,0,0,0
INVOICE,2016-03-16,93.72,S COMMERCIAL INVOICE,USD,7,3534,0,0,0
INVOICE,2019-11-13,89.54,S COMMERCIAL INVOICE,USD,7,2197,0,0,0
INVOICE,2000-01-01,57.65,S COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2022-01-05,66.87,S INVOICE,USD,7,1413,0,0,0
INVOICE,2014-07-06,91.06,S INVOICE,USD,7,4153,0,0,0
INVOICE,1998-05-28,38.89,S TAX INVOICE,USD,7,10036,0,0,0
INVOICE,2000-09-14,25.91,S COMMERCIAL INVOICE,USD,7,9196,0,0,0
INVOICE,2000-01-01,94.1,S COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2022-06-26,84.83,S TAX INVOICE,USD,7,1241,0,0,0
INVOICE,2019-08-03,58.4,S TAX INVOICE,USD,7,2299,0,0,0
INVOICE,2000-01-01,40.92,S COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,46.15,S INVOICE,USD,7,9453,0,0,1
INVOICE,2000-04-13,35.22,S COMMERCIAL INVOICE,USD,7,9350,0,0,0
INVOICE,2015-09-18,37.5,S TAX INVOICE,USD,7,3714,0,0,0
INVOICE,2000-01-01,53.97,S INVOICE,USD,7,9453,0,0,1
INVOICE,1997-09-19,96.05,S INVOICE,USD,7,10287,0,0,0
INVOICE,2021-06-07,58.42,S TAX INVOICE,USD,7,1625,0,0,0
INVOICE,1997-06-05,42.54,S TAX INVOICE,USD,7,10393,0,0,0
INVOICE,2000-04-19,67.12,S TAX INVOICE,USD,7,9344,0,0,0
INVOICE,2001-09-09,92.32,S TAX INVOICE,USD,7,8836,0,0,0
INVOICE,1996-09-15,57.92,S COMMERCIAL INVOICE,USD,7,10656,0,0,0
INVOICE,2021-02-08,4.57,S TAX INVOICE,USD,7,1744,0,0,0
INVOICE,2007-11-16,47.73,S COMMERCIAL INVOICE,USD,7,6577,0,0,0
INVOICE,2020-05-21,93.64,S COMMERCIAL INVOICE,USD,7,2007,0,0,0
INVOICE,2002-06-21,31.97,S TAX INVOICE,USD,7,8551,0,0,0
INVOICE,2000-01-01,61.82,S INVOICE,USD,7,9453,0,0,1
INVOICE,2020-05-17,74.94,S TAX INVOICE,USD,7,2011,0,0,0
INVOICE,1996-02-16,73.11,S TAX INVOICE,USD,7,10868,0,0,0
INVOICE,2002-02-06,66.53,S TAX INVOICE,USD,7,8686,0,0,0
INVOICE,1995-04-16,96.33,S TAX INVOICE,USD,7,11174,0,0,0
INVOICE,1996-07-08,92.22,S INVOICE,USD,7,10725,0,0,0
INVOICE,2021-11-25,44.35,S COMMERCIAL INVOICE,USD,7,1454,0,0,0
INVOICE,1995-01-01,61.46,S TAX INVOICE,USD,7,11279,0,0,0
INVOICE,1993-08-08,59.55,S TAX INVOICE,USD,7,11790,0,0,0
INVOICE,2016-05-28,25.35,S TAX INVOICE,USD,7,3461,0,0,0
INVOICE,2000-01-01,52.62,S TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2015-08-26,3.17,S TAX INVOICE,USD,7,3737,0,0,0
INVOICE,2000-01-01,22.58,S COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2002-11-11,66.72,S TAX INVOICE,USD,7,8408,0,0,0
INVOICE,2000-03-05,61.42,S COMMERCIAL INVOICE,USD,7,9389,0,0,0
INVOICE,2000-01-01,11.81,S TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2001-07-09,2.98,S COMMERCIAL INVOICE,USD,7,8898,0,0,0
INVOICE,2000-01-01,21.64,S TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2020-05-19,49.22,S TAX INVOICE,USD,7,2009,0,0,0
INVOICE,2000-01-01,66.47,S INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,23.51,S INVOICE,USD,7,9453,0,0,1
INVOICE,2016-03-17,73.61,S TAX INVOICE,USD,7,3533,0,0,0
INVOICE,2000-01-01,88.28,S TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,7.61,S COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,73.15,S COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,59.56,S INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,99.6,S COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2008-01-21,51.73,S COMMERCIAL INVOICE,USD,7,6511,0,0,0
INVOICE,1995-07-31,62.46,S COMMERCIAL INVOICE,USD,7,11068,0,0,0
INVOICE,1997-10-16,0.55,S COMMERCIAL INVOICE,USD,7,10260,0,0,0
INVOICE,1999-07-25,72.35,S TAX INVOICE,USD,7,9613,0,0,0
INVOICE,2013-03-15,6.37,S INVOICE,USD,7,4631,0,0,0
INVOICE,1998-09-21,2.2,S INVOICE,USD,7,9920,0,0,0
INVOICE,2011-06-20,66.32,S TAX INVOICE,USD,7,5265,0,0,0
INVOICE,2008-08-10,66.01,S INVOICE,USD,7,6309,0,0,0
INVOICE,2006-09-08,79.83,S TAX INVOICE,USD,7,7011,0,0,0
INVOICE,2013-05-06,7.67,S TAX INVOICE,USD,7,4579,0,0,0
INVOICE,2016-05-26,31.66,S INVOICE,USD,7,3463,0,0,0
INVOICE,2014-11-06,49.62,S COMMERCIAL INVOICE,USD,7,4030,0,0,0
INVOICE,2013-03-01,52.95,S TAX INVOICE,USD,7,4645,0,0,0
INVOICE,2000-01-01,72.06,S TAX INVOICE,USD,7,9453,0,0,1
INVOICE,1994-05-30,86.2,S COMMERCIAL INVOICE,USD,7,11495,0,0,0
INVOICE,2000-01-01,21.44,S TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,8.2,S TAX INVOICE,USD,7,9453,0,0,1
INVOICE,2007-06-03,81.47,S COMMERCIAL INVOICE,USD,7,6743,0,0,0
INVOICE,2020-11-08,55.7,S INVOICE,USD,7,1836,0,0,0
INVOICE,1999-03-27,7222.91,S INVOICE,USD,7,9733,0,0,0
INVOICE,2018-08-04,67.37,S TAX INVOICE,USD,7,2663,0,0,0
INVOICE,2004-03-03,75.26,S TAX INVOICE,USD,7,7930,0,0,0
INVOICE,2020-06-06,50.72,S INVOICE,USD,7,1991,0,0,0
INVOICE,2000-01-01,25.21,S COMMERCIAL INVOICE,USD,7,9453,0,0,1
INVOICE,2007-12-08,44.4,S COMMERCIAL INVOICE,USD,7,6555,0,0,0
INVOICE,1999-08-20,6.44,S COMMERCIAL INVOICE,USD,7,9587,0,0,0
INVOICE,2000-01-01,94.94,S INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,94.19,S TAX INVOICE,USD,7,9453,0,0,1
INVOICE,1994-08-20,37.7,S TAX INVOICE,USD,7,11413,0,0,0
INVOICE,2010-11-25,64.54,S INVOICE,USD,7,5472,0,0,0
INVOICE,2005-02-07,99.62,S TAX INVOICE,USD,7,7589,0,0,0
INVOICE,2016-01-06,81.36,S INVOICE,USD,7,3604,0,0,0
INVOICE,2000-01-01,32.91,S INVOICE,USD,7,9453,0,0,1
INVOICE,2000-01-01,303.93,COMMERCIAL INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,564.92,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,626.86,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,352.41,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,318.34,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,1.08,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2008-02-04,1153.18,COMMERCIAL INVOICE EN,EUR,7,6497,0,0,0
INVOICE,2007-03-20,8.76,INVOICE LN |,EUR,7,6818,0,0,0
INVOICE,2000-01-01,1096.26,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,581.37,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,877.24,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,103.28,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2009-01-22,289.48,TAX INVOICE LN |,UNK,7,6144,0,0,1
INVOICE,2000-01-01,101.37,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,541.03,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,842.88,TAX INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,78.08,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,685.94,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,558.62,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,20.54,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2002-02-20,521.9,INVOICE LN |,USD,7,8672,0,0,0
INVOICE,2000-01-01,326.4,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,7.18,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,557.68,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,275.8,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,1140.7,TAX INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,1264.82,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,538.03,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,816.79,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,550.04,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,251.23,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,981.36,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,783.63,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,401.23,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,265.96,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,19.03,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,774.9,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,125.32,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,740.35,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,1184.97,COMMERCIAL INVOICE LN |,UNK,7,9453,0,0,1
INVOICE,2000-01-01,421.9,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,1.2,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,1089.22,TAX INVOICE LN |,UNK,7,9453,0,0,1
INVOICE,2000-01-01,841.19,TAX INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,833.85,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,901.17,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,1051.73,COMMERCIAL INVOICE n\,UNK,7,9453,0,0,1
INVOICE,2000-01-01,758.41,TAX INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,1374.26,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,80.63,COMMERCIAL INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,930.0,COMMERCIAL INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,496.52,COMMERCIAL INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2002-07-19,626.25,TAX INVOICE EN,USD,7,8523,0,0,0
INVOICE,2000-01-01,560.19,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,955.58,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,665.75,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,796.45,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,425.0,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,499.05,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,1382.54,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,146.9,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,627.57,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,1073.0,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,305.38,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,1070.48,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,752.91,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,332.88,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,1001.88,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,182.4,INVOICE B ~\,USD,7,9453,0,0,1
INVOICE,2000-01-01,1005.83,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,302.92,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,470.34,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,577.13,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,584.74,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,753.2,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,262.57,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,468.0,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,670.25,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,603.52,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2016-11-13,1216.52,TAX INVOICE LN |,EUR,7,3292,0,0,0
INVOICE,2000-01-01,586.25,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2001-09-28,746.5,INVOICE LN |,UNK,7,8817,0,0,1
INVOICE,2000-01-01,217.67,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2020-02-12,688.48,INVOICE LN |,EUR,7,2106,0,0,0
INVOICE,2000-01-01,1346.6,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,775.97,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,564.43,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,690.05,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,631.78,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2011-02-24,526.99,INVOICE B ~\,USD,7,5381,0,0,0
INVOICE,2000-01-01,138.4,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,449.18,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,630.34,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,1123.72,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,581.98,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,361.91,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2018-02-22,1062.12,COMMERCIAL INVOICE n\,USD,7,2826,0,0,0
INVOICE,2000-01-01,822.69,COMMERCIAL INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,506.8,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,358.5,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,562.74,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,1127.23,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,167.92,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,1436.74,COMMERCIAL INVOICE n\,UNK,7,9453,0,0,1
INVOICE,2000-01-01,458.13,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,337.03,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,222.29,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,97.06,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,528.99,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,443.23,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,220.24,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,857.35,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,980.31,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2005-05-02,1.71,INVOICE LN |,USD,7,7505,0,0,0
INVOICE,2000-01-01,1130.7,INVOICE LN |,UNK,7,9453,0,0,1
INVOICE,2000-01-01,494.93,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,722.7,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2010-01-24,6.12,COMMERCIAL INVOICE =Ay,USD,7,5777,0,0,0
INVOICE,2000-01-01,726.87,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,368.44,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,728.05,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,559.2,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,56.81,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,568.6,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,930.24,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,462.16,COMMERCIAL INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,723.07,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,438.27,COMMERCIAL INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,524.63,COMMERCIAL INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,39.42,COMMERCIAL INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,587.98,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,672.16,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,469.19,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,868.98,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,584.9,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,447.41,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,775.05,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,119.08,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,1.1,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,147.0,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,751.85,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,800.1,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,782.64,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,837.65,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,698.92,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,18.03,COMMERCIAL INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2019-06-12,191.89,INVOICE LN |,USD,7,2351,0,0,0
INVOICE,2000-01-01,141.72,COMMERCIAL INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,230.26,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,133.8,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,689.0,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,458.61,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,452.87,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,818.03,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,735.64,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,482.18,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,230.36,INVOICE B ~\,USD,7,9453,0,0,1
INVOICE,2000-01-01,900.66,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,39.19,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,1150.64,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,522.76,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,788.0,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,344.58,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,430.65,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,476.09,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,343.39,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,336.66,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,739.69,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,1666.58,INVOICE LN |,UNK,7,9453,0,0,1
INVOICE,2000-01-01,105.59,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,397.71,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,20.03,INVOICE B ~\,USD,7,9453,0,0,1
INVOICE,2000-01-01,677.08,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,1123.69,COMMERCIAL INVOICE n\,UNK,7,9453,0,0,1
INVOICE,2000-01-01,360.12,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,173.25,COMMERCIAL INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,211.42,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,430.54,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,1019.88,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,509.45,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,451.76,COMMERCIAL INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,365.25,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,870.61,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,971.93,TAX INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,788.33,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,34.2,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,5.68,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,883.76,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,255.93,TAX INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,437.88,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,1202.33,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,682.17,COMMERCIAL INVOICE n\,USD,7,9453,0,0,1
INVOICE,2000-01-01,313.92,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,33.1,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,343.34,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,308.88,COMMERCIAL INVOICE n\,EUR,7,9453,0,0,1
INVOICE,2000-01-01,491.97,INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-01,516.57,TAX INVOICE LN |,USD,7,9453,0,0,1
INVOICE,2000-01-26,3.0,TAX INVOICE,USD,7,9428,0,0,0
INVOICE,2000-01-01,0.19,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,2000-01-01,800.74,INVOICE LN |,EUR,7,9453,0,0,1
INVOICE,1997-07-17,5.0,INVOICE,USD,7,10351,0,0,0
INVOICE,2022-06-13,6.0,TAX INVOICE,USD,7,1254,0,0,0
INVOICE,2015-03-19,1.0,COMMERCIAL INVOICE,USD,7,3897,0,0,0
INVOICE,1996-05-29,1.0,TAX INVOICE,USD,7,10765,0,0,0
INVOICE,2018-08-12,3.0,TAX INVOICE,USD,7,2655,0,0,0
INVOICE,1997-09-26,2.0,TAX INVOICE,USD,7,10280,0,0,0
INVOICE,2013-05-16,6.0,INVOICE,USD,7,4569,0,0,0
INVOICE,2000-03-11,4.0,TAX INVOICE,USD,7,9383,0,0,0
INVOICE,2017-05-06,4.0,COMMERCIAL INVOICE,USD,7,3118,0,0,0
INVOICE,2022-11-06,5.0,COMMERCIAL INVOICE,USD,7,1108,0,0,0
INVOICE,1997-10-23,6.0,TAX INVOICE,USD,7,10253,0,0,0
INVOICE,1998-11-11,3.0,INVOICE,USD,7,9869,0,0,0
INVOICE,2022-02-13,2.0,TAX INVOICE,USD,7,1374,0,0,0
INVOICE,2020-04-08,2.0,COMMERCIAL INVOICE,USD,7,2050,0,0,0
INVOICE,2022-01-31,1.0,COMMERCIAL INVOICE,USD,7,1387,0,0,0
INVOICE,2016-03-18,1.0,INVOICE,USD,7,3532,0,0,0
INVOICE,2006-09-04,6.0,INVOICE,USD,7,7015,0,0,0
INVOICE,2014-12-21,3.0,COMMERCIAL INVOICE,USD,7,3985,0,0,0
